alpha,FPR,TPR,FDR,NPrecision,NRecall,diffnetfinder_sec,run,dim,NTP,NTN,NFP,NFN,NTPR,NFPR,NACC
0.65,0.0018602312719959778,1.0,0.7872340425531915,0.2127659574468085,1.0,43.86635959986597,24,200,10.0,19853.0,37.0,0.0,1.0,0.0018602312719959778,0.998140703517588
0.7,0.002161890397184515,1.0,0.8113207547169812,0.18867924528301888,1.0,43.86635959986597,24,200,10.0,19847.0,43.0,0.0,1.0,0.002161890397184515,0.9978391959798995
0.75,0.002212166918049271,1.0,0.8148148148148148,0.18518518518518517,1.0,43.86635959986597,24,200,10.0,19846.0,44.0,0.0,1.0,0.002212166918049271,0.9977889447236181
0.8,0.003117144293614882,1.0,0.8611111111111112,0.1388888888888889,1.0,43.86635959986597,24,200,10.0,19828.0,62.0,0.0,1.0,0.003117144293614882,0.9968844221105527
0.85,0.003821015585721468,1.0,0.8837209302325582,0.11627906976744186,1.0,43.86635959986597,24,200,10.0,19814.0,76.0,0.0,1.0,0.003821015585721468,0.9961809045226131
0.9,0.007893413775766717,1.0,0.9401197604790419,0.059880239520958084,1.0,43.86635959986597,24,200,10.0,19733.0,157.0,0.0,1.0,0.007893413775766717,0.9921105527638191
0.95,0.008597285067873304,1.0,0.9447513812154696,0.055248618784530384,1.0,43.86635959986597,24,200,10.0,19719.0,171.0,0.0,1.0,0.008597285067873304,0.9914070351758794
1.0,0.9984414278531926,1.0,0.9994967034073179,0.0005032965926820676,1.0,43.86635959986597,24,200,10.0,31.0,19859.0,0.0,1.0,0.9984414278531926,0.0020603015075376886
0.05,0.0,1.0,0.0,1.0,1.0,44.3204882000573,25,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.3204882000573,25,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,44.3204882000573,25,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.2,0.00030165912518853697,1.0,0.375,0.625,1.0,44.3204882000573,25,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.25,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.3204882000573,25,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.3,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.3204882000573,25,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.35,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,44.3204882000573,25,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.4,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,44.3204882000573,25,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.45,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,44.3204882000573,25,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.5,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,44.3204882000573,25,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.55,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,44.3204882000573,25,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.6,0.0007541478129713424,1.0,0.6,0.4,1.0,44.3204882000573,25,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.65,0.0007541478129713424,1.0,0.6,0.4,1.0,44.3204882000573,25,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.7,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,44.3204882000573,25,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.75,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,44.3204882000573,25,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.8,0.002011060834590246,1.0,0.8,0.2,1.0,44.3204882000573,25,200,10.0,19850.0,40.0,0.0,1.0,0.002011060834590246,0.9979899497487437
0.85,0.0023629964806435393,1.0,0.8245614035087719,0.17543859649122806,1.0,44.3204882000573,25,200,10.0,19843.0,47.0,0.0,1.0,0.0023629964806435393,0.9976381909547739
0.9,0.002865761689291101,1.0,0.8507462686567164,0.14925373134328357,1.0,44.3204882000573,25,200,10.0,19833.0,57.0,0.0,1.0,0.002865761689291101,0.9971356783919598
0.95,0.01950729009552539,1.0,0.9748743718592965,0.02512562814070352,1.0,44.3204882000573,25,200,10.0,19502.0,388.0,0.0,1.0,0.01950729009552539,0.9805025125628141
1.0,0.9966314731020613,1.0,0.9994957898452075,0.0005042101547925175,1.0,44.3204882000573,25,200,10.0,67.0,19823.0,0.0,1.0,0.9966314731020613,0.003869346733668342
0.05,0.0,1.0,0.0,1.0,1.0,44.002915600081906,26,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.002915600081906,26,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.002915600081906,26,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.2,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.002915600081906,26,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.25,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.002915600081906,26,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.3,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,44.002915600081906,26,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.35,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.002915600081906,26,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.4,0.00065359477124183,1.0,0.5652173913043478,0.43478260869565216,1.0,44.002915600081906,26,200,10.0,19877.0,13.0,0.0,1.0,0.00065359477124183,0.9993467336683417
0.45,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,44.002915600081906,26,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.5,0.0011060834590246355,1.0,0.6875,0.3125,1.0,44.002915600081906,26,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.55,0.0011060834590246355,1.0,0.6875,0.3125,1.0,44.002915600081906,26,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.6,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,44.002915600081906,26,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.65,0.001558572146807441,1.0,0.7560975609756098,0.24390243902439024,1.0,44.002915600081906,26,200,10.0,19859.0,31.0,0.0,1.0,0.001558572146807441,0.9984422110552764
0.7,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,44.002915600081906,26,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.75,0.0016591251885369532,1.0,0.7674418604651163,0.23255813953488372,1.0,44.002915600081906,26,200,10.0,19857.0,33.0,0.0,1.0,0.0016591251885369532,0.9983417085427135
0.8,0.0017094017094017094,1.0,0.7727272727272727,0.22727272727272727,1.0,44.002915600081906,26,200,10.0,19856.0,34.0,0.0,1.0,0.0017094017094017094,0.9982914572864322
0.85,0.00432378079436903,1.0,0.8958333333333334,0.10416666666666667,1.0,44.002915600081906,26,200,10.0,19804.0,86.0,0.0,1.0,0.00432378079436903,0.995678391959799
0.9,0.006636500754147813,1.0,0.9295774647887324,0.07042253521126761,1.0,44.002915600081906,26,200,10.0,19758.0,132.0,0.0,1.0,0.006636500754147813,0.9933668341708543
0.95,0.018552036199095023,1.0,0.9736147757255936,0.026385224274406333,1.0,44.002915600081906,26,200,10.0,19521.0,369.0,0.0,1.0,0.018552036199095023,0.9814572864321608
1.0,0.9964806435394671,1.0,0.9994957135653051,0.0005042864346949068,1.0,44.002915600081906,26,200,10.0,70.0,19820.0,0.0,1.0,0.9964806435394671,0.004020100502512563
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.885231300024316,27,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.885231300024316,27,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.15,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,44.885231300024316,27,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.2,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.885231300024316,27,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.25,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.885231300024316,27,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.3,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,44.885231300024316,27,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.35,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,44.885231300024316,27,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.4,0.00065359477124183,1.0,0.5652173913043478,0.43478260869565216,1.0,44.885231300024316,27,200,10.0,19877.0,13.0,0.0,1.0,0.00065359477124183,0.9993467336683417
0.45,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.885231300024316,27,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.5,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,44.885231300024316,27,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.55,0.0011060834590246355,1.0,0.6875,0.3125,1.0,44.885231300024316,27,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.6,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,44.885231300024316,27,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.65,0.001558572146807441,1.0,0.7560975609756098,0.24390243902439024,1.0,44.885231300024316,27,200,10.0,19859.0,31.0,0.0,1.0,0.001558572146807441,0.9984422110552764
0.7,0.0018602312719959778,1.0,0.7872340425531915,0.2127659574468085,1.0,44.885231300024316,27,200,10.0,19853.0,37.0,0.0,1.0,0.0018602312719959778,0.998140703517588
0.75,0.002011060834590246,1.0,0.8,0.2,1.0,44.885231300024316,27,200,10.0,19850.0,40.0,0.0,1.0,0.002011060834590246,0.9979899497487437
0.8,0.0027149321266968325,1.0,0.84375,0.15625,1.0,44.885231300024316,27,200,10.0,19836.0,54.0,0.0,1.0,0.0027149321266968325,0.997286432160804
0.85,0.002765208647561589,1.0,0.8461538461538461,0.15384615384615385,1.0,44.885231300024316,27,200,10.0,19835.0,55.0,0.0,1.0,0.002765208647561589,0.9972361809045226
0.9,0.0029663147310206132,1.0,0.855072463768116,0.14492753623188406,1.0,44.885231300024316,27,200,10.0,19831.0,59.0,0.0,1.0,0.0029663147310206132,0.9970351758793969
0.95,0.004575163398692811,1.0,0.900990099009901,0.09900990099009901,1.0,44.885231300024316,27,200,10.0,19799.0,91.0,0.0,1.0,0.004575163398692811,0.9954271356783919
1.0,0.9965811965811966,1.0,0.9994957644211375,0.0005042355788624445,1.0,44.885231300024316,27,200,10.0,68.0,19822.0,0.0,1.0,0.9965811965811966,0.003919597989949748
0.05,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.42589760012925,28,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.1,0.00030165912518853697,1.0,0.375,0.625,1.0,43.42589760012925,28,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.15,0.00030165912518853697,1.0,0.375,0.625,1.0,43.42589760012925,28,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.2,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,43.42589760012925,28,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.25,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,43.42589760012925,28,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.3,0.0005027652086475615,1.0,0.5,0.5,1.0,43.42589760012925,28,200,10.0,19880.0,10.0,0.0,1.0,0.0005027652086475615,0.9994974874371859
0.35,0.0006033182503770739,1.0,0.5454545454545454,0.45454545454545453,1.0,43.42589760012925,28,200,10.0,19878.0,12.0,0.0,1.0,0.0006033182503770739,0.9993969849246231
0.4,0.0007541478129713424,1.0,0.6,0.4,1.0,43.42589760012925,28,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.45,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.42589760012925,28,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.5,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,43.42589760012925,28,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.55,0.0011563599798893917,1.0,0.696969696969697,0.30303030303030304,1.0,43.42589760012925,28,200,10.0,19867.0,23.0,0.0,1.0,0.0011563599798893917,0.9988442211055276
0.6,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,43.42589760012925,28,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.65,0.0012066365007541479,1.0,0.7058823529411765,0.29411764705882354,1.0,43.42589760012925,28,200,10.0,19866.0,24.0,0.0,1.0,0.0012066365007541479,0.9987939698492462
0.7,0.001608848667672197,1.0,0.7619047619047619,0.23809523809523808,1.0,43.42589760012925,28,200,10.0,19858.0,32.0,0.0,1.0,0.001608848667672197,0.998391959798995
0.75,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,43.42589760012925,28,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.8,0.0029663147310206132,1.0,0.855072463768116,0.14492753623188406,1.0,43.42589760012925,28,200,10.0,19831.0,59.0,0.0,1.0,0.0029663147310206132,0.9970351758793969
0.85,0.01085972850678733,1.0,0.9557522123893806,0.04424778761061947,1.0,43.42589760012925,28,200,10.0,19674.0,216.0,0.0,1.0,0.01085972850678733,0.989145728643216
0.9,0.014077425842131725,1.0,0.9655172413793104,0.034482758620689655,1.0,43.42589760012925,28,200,10.0,19610.0,280.0,0.0,1.0,0.014077425842131725,0.985929648241206
0.95,0.021618903971845148,1.0,0.9772727272727273,0.022727272727272728,1.0,43.42589760012925,28,200,10.0,19460.0,430.0,0.0,1.0,0.021618903971845148,0.978391959798995
1.0,0.9984414278531926,1.0,0.9994967034073179,0.0005032965926820676,1.0,43.42589760012925,28,200,10.0,31.0,19859.0,0.0,1.0,0.9984414278531926,0.0020603015075376886
0.05,0.0,1.0,0.0,1.0,1.0,43.71416430012323,29,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.0,1.0,0.0,1.0,1.0,43.71416430012323,29,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.15,0.0,1.0,0.0,1.0,1.0,43.71416430012323,29,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.2,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.71416430012323,29,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.25,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.71416430012323,29,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.3,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.71416430012323,29,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.35,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.71416430012323,29,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.4,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.71416430012323,29,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.45,0.00030165912518853697,1.0,0.375,0.625,1.0,43.71416430012323,29,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.5,0.0009049773755656109,1.0,0.6428571428571429,0.35714285714285715,1.0,43.71416430012323,29,200,10.0,19872.0,18.0,0.0,1.0,0.0009049773755656109,0.9990954773869347
0.55,0.000955253896430367,1.0,0.6551724137931034,0.3448275862068966,1.0,43.71416430012323,29,200,10.0,19871.0,19.0,0.0,1.0,0.000955253896430367,0.9990452261306533
0.6,0.000955253896430367,1.0,0.6551724137931034,0.3448275862068966,1.0,43.71416430012323,29,200,10.0,19871.0,19.0,0.0,1.0,0.000955253896430367,0.9990452261306533
0.65,0.001005530417295123,1.0,0.6666666666666666,0.3333333333333333,1.0,43.71416430012323,29,200,10.0,19870.0,20.0,0.0,1.0,0.001005530417295123,0.9989949748743718
0.7,0.001256913021618904,1.0,0.7142857142857143,0.2857142857142857,1.0,43.71416430012323,29,200,10.0,19865.0,25.0,0.0,1.0,0.001256913021618904,0.9987437185929648
0.75,0.0013574660633484162,1.0,0.7297297297297297,0.2702702702702703,1.0,43.71416430012323,29,200,10.0,19863.0,27.0,0.0,1.0,0.0013574660633484162,0.998643216080402
0.8,0.0014077425842131724,1.0,0.7368421052631579,0.2631578947368421,1.0,43.71416430012323,29,200,10.0,19862.0,28.0,0.0,1.0,0.0014077425842131724,0.9985929648241206
0.85,0.001910507792860734,1.0,0.7916666666666666,0.20833333333333334,1.0,43.71416430012323,29,200,10.0,19852.0,38.0,0.0,1.0,0.001910507792860734,0.9980904522613065
0.9,0.004725992961287079,1.0,0.9038461538461539,0.09615384615384616,1.0,43.71416430012323,29,200,10.0,19796.0,94.0,0.0,1.0,0.004725992961287079,0.9952763819095477
0.95,0.01558572146807441,1.0,0.96875,0.03125,1.0,43.71416430012323,29,200,10.0,19580.0,310.0,0.0,1.0,0.01558572146807441,0.9844221105527639
1.0,0.9982905982905983,1.0,0.9994966274036041,0.0005033725963958522,1.0,43.71416430012323,29,200,10.0,34.0,19856.0,0.0,1.0,0.9982905982905983,0.0022110552763819095
0.05,0.0,1.0,0.0,1.0,1.0,43.49264320009388,30,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.1,0.0,1.0,0.0,1.0,1.0,43.49264320009388,30,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.15,0.0,1.0,0.0,1.0,1.0,43.49264320009388,30,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.2,0.0,1.0,0.0,1.0,1.0,43.49264320009388,30,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.25,0.0,1.0,0.0,1.0,1.0,43.49264320009388,30,200,10.0,19890.0,0.0,0.0,1.0,0.0,1.0
0.3,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,43.49264320009388,30,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.35,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,43.49264320009388,30,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
0.4,0.0005530417295123177,1.0,0.5238095238095238,0.47619047619047616,1.0,43.49264320009388,30,200,10.0,19879.0,11.0,0.0,1.0,0.0005530417295123177,0.9994472361809045
0.45,0.0007038712921065862,1.0,0.5833333333333334,0.4166666666666667,1.0,43.49264320009388,30,200,10.0,19876.0,14.0,0.0,1.0,0.0007038712921065862,0.9992964824120603
0.5,0.0007541478129713424,1.0,0.6,0.4,1.0,43.49264320009388,30,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.55,0.0007541478129713424,1.0,0.6,0.4,1.0,43.49264320009388,30,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.6,0.0007541478129713424,1.0,0.6,0.4,1.0,43.49264320009388,30,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.65,0.0007541478129713424,1.0,0.6,0.4,1.0,43.49264320009388,30,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.7,0.0008044243338360985,1.0,0.6153846153846154,0.38461538461538464,1.0,43.49264320009388,30,200,10.0,19874.0,16.0,0.0,1.0,0.0008044243338360985,0.9991959798994975
0.75,0.0008547008547008547,1.0,0.6296296296296297,0.37037037037037035,1.0,43.49264320009388,30,200,10.0,19873.0,17.0,0.0,1.0,0.0008547008547008547,0.999145728643216
0.8,0.0010558069381598793,1.0,0.6774193548387096,0.3225806451612903,1.0,43.49264320009388,30,200,10.0,19869.0,21.0,0.0,1.0,0.0010558069381598793,0.9989447236180905
0.85,0.0017596782302664656,1.0,0.7777777777777778,0.2222222222222222,1.0,43.49264320009388,30,200,10.0,19855.0,35.0,0.0,1.0,0.0017596782302664656,0.9982412060301508
0.9,0.019356460532931122,1.0,0.9746835443037974,0.02531645569620253,1.0,43.49264320009388,30,200,10.0,19505.0,385.0,0.0,1.0,0.019356460532931122,0.9806532663316583
0.95,0.024132730015082957,1.0,0.9795918367346939,0.02040816326530612,1.0,43.49264320009388,30,200,10.0,19410.0,480.0,0.0,1.0,0.024132730015082957,0.9758793969849247
1.0,0.9964303670186023,1.0,0.9994956881335418,0.0005043118664582178,1.0,43.49264320009388,30,200,10.0,71.0,19819.0,0.0,1.0,0.9964303670186023,0.00407035175879397
0.05,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.617795299971476,31,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.617795299971476,31,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,44.617795299971476,31,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.2,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.617795299971476,31,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.25,0.00020110608345902463,1.0,0.2857142857142857,0.7142857142857143,1.0,44.617795299971476,31,200,10.0,19886.0,4.0,0.0,1.0,0.00020110608345902463,0.9997989949748743
0.3,0.00030165912518853697,1.0,0.375,0.625,1.0,44.617795299971476,31,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.35,0.00030165912518853697,1.0,0.375,0.625,1.0,44.617795299971476,31,200,10.0,19884.0,6.0,0.0,1.0,0.00030165912518853697,0.9996984924623116
0.4,0.0003519356460532931,1.0,0.4117647058823529,0.5882352941176471,1.0,44.617795299971476,31,200,10.0,19883.0,7.0,0.0,1.0,0.0003519356460532931,0.9996482412060301
0.45,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,44.617795299971476,31,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.5,0.0007541478129713424,1.0,0.6,0.4,1.0,44.617795299971476,31,200,10.0,19875.0,15.0,0.0,1.0,0.0007541478129713424,0.9992462311557789
0.55,0.0008547008547008547,1.0,0.6296296296296297,0.37037037037037035,1.0,44.617795299971476,31,200,10.0,19873.0,17.0,0.0,1.0,0.0008547008547008547,0.999145728643216
0.6,0.0010558069381598793,1.0,0.6774193548387096,0.3225806451612903,1.0,44.617795299971476,31,200,10.0,19869.0,21.0,0.0,1.0,0.0010558069381598793,0.9989447236180905
0.65,0.0011060834590246355,1.0,0.6875,0.3125,1.0,44.617795299971476,31,200,10.0,19868.0,22.0,0.0,1.0,0.0011060834590246355,0.9988944723618091
0.7,0.0018099547511312218,1.0,0.782608695652174,0.21739130434782608,1.0,44.617795299971476,31,200,10.0,19854.0,36.0,0.0,1.0,0.0018099547511312218,0.9981909547738693
0.75,0.0020613373554550026,1.0,0.803921568627451,0.19607843137254902,1.0,44.617795299971476,31,200,10.0,19849.0,41.0,0.0,1.0,0.0020613373554550026,0.9979396984924623
0.8,0.003217697335344394,1.0,0.8648648648648649,0.13513513513513514,1.0,44.617795299971476,31,200,10.0,19826.0,64.0,0.0,1.0,0.003217697335344394,0.99678391959799
0.85,0.005279034690799397,1.0,0.9130434782608695,0.08695652173913043,1.0,44.617795299971476,31,200,10.0,19785.0,105.0,0.0,1.0,0.005279034690799397,0.9947236180904523
0.9,0.0212166918049271,1.0,0.9768518518518519,0.023148148148148147,1.0,44.617795299971476,31,200,10.0,19468.0,422.0,0.0,1.0,0.0212166918049271,0.9787939698492463
0.95,0.027400703871292106,1.0,0.9819819819819819,0.018018018018018018,1.0,44.617795299971476,31,200,10.0,19345.0,545.0,0.0,1.0,0.027400703871292106,0.9726130653266332
1.0,0.9984917043740573,1.0,0.9994967287367891,0.0005032712632108706,1.0,44.617795299971476,31,200,10.0,30.0,19860.0,0.0,1.0,0.9984917043740573,0.0020100502512562816
0.05,5.0276520864756156e-05,1.0,0.09090909090909091,0.9090909090909091,1.0,43.57383140013553,32,200,10.0,19889.0,1.0,0.0,1.0,5.0276520864756156e-05,0.9999497487437186
0.1,0.00010055304172951231,1.0,0.16666666666666666,0.8333333333333334,1.0,43.57383140013553,32,200,10.0,19888.0,2.0,0.0,1.0,0.00010055304172951231,0.9998994974874372
0.15,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.57383140013553,32,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.2,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.57383140013553,32,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.25,0.00015082956259426848,1.0,0.23076923076923078,0.7692307692307693,1.0,43.57383140013553,32,200,10.0,19887.0,3.0,0.0,1.0,0.00015082956259426848,0.9998492462311558
0.3,0.00025138260432378077,1.0,0.3333333333333333,0.6666666666666666,1.0,43.57383140013553,32,200,10.0,19885.0,5.0,0.0,1.0,0.00025138260432378077,0.999748743718593
0.35,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.57383140013553,32,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.4,0.00040221216691804925,1.0,0.4444444444444444,0.5555555555555556,1.0,43.57383140013553,32,200,10.0,19882.0,8.0,0.0,1.0,0.00040221216691804925,0.9995979899497487
0.45,0.00045248868778280545,1.0,0.47368421052631576,0.5263157894736842,1.0,43.57383140013553,32,200,10.0,19881.0,9.0,0.0,1.0,0.00045248868778280545,0.9995477386934674
